site,dwell,exposure,support_mass,tv_empirical,tv_floor,mean_analytic,var_analytic,fano,mean_empirical,z
0,0.1,0.04203681951500348,1.0,0.00017931870971642434,0.0012299999999999596,0.10939785613155795,0.16384462958820628,1.4976950680932228,0.109345,-0.0825865387533721
0,2.6031420033166066,1.0942781056534476,0.9999999999999999,0.002645724447854947,0.005194999999999999,2.847781543688456,39.74281156148913,13.955709365969874,2.8433675,-0.44283030004062657
0,30.0,12.611045854501043,1.0000000000000138,0.008291633912452584,0.01742500000000001,32.81935683946738,4933.0289679378175,150.30852042796687,32.836885,0.1578372497368442
4,0.1,0.0721831113654782,0.9999999999999997,0.00037181275194565126,0.0011950000000000287,0.03416404411301597,0.03454009144899683,1.0110071083720908,0.0337975,-1.2473677255778628
4,2.6031420033166066,1.8790288912555662,1.0,0.0006622855936606032,0.0013149999999999835,0.889338582337533,1.1441613545294371,1.2865306613844743,0.8911,1.0414746539568627
4,30.0,21.65493340964346,0.9999999999999951,0.0033672146519139966,0.006790000000000001,10.24921323390479,44.09347347218196,4.30213251162724,10.2480425,-0.11150671858118145
7,0.1,0.0796761337807232,1.0000000000000002,0.0008555066990979143,0.0014000000000000262,0.47397406284206217,1.2041234983606333,2.540483947877696,0.477095,1.7987860206687025
7,2.6031420033166066,2.0740829050647376,0.9999999999999991,0.0050603154924947925,0.010564999999999986,12.33821791466797,507.11290575521025,41.100984701554204,12.3101875,-0.7872400614670101
7,30.0,23.90284013421696,0.9999999999996261,0.017101788151757714,0.03575500000000001,142.19221885261865,65855.641415524,463.1451843633087,142.392865,0.49449776027584535
